,Country,MPI,Intensity,Population 2020,Nutrition,Child Mortality,Years of Schooling,School Attendance,Cooking Fuel,Sanitation,Drinking Water,Electricity,Housing,Assets,Weight,Nutrition_w,Child Mortality_w,Years of Schooling_w,School Attendance_w,Cooking Fuel_w,Sanitation_w,Drinking Water_w,Electricity_w,Housing_w,Assets_w,Health,Education,Living Standards,Health_w,Education_w,Living Standards_w
12,Thailand,0.0021206823329644,36.70324638862369,71475.664,0.0005629339832165424,0.0002485196696593547,0.0006719230359485788,0.0002838714070840606,0.00015656890982148342,4.410855202620865e-05,1.8743873694790587e-05,1.5997402691356012e-05,5.713451044316221e-05,6.088098837900516e-05,0.03454525685997434,1.944669904542394e-05,8.58517582313838e-06,2.3211753866977427e-05,9.806410672921214e-06,5.408713206069304e-06,1.5237412594669195e-06,6.475119313374571e-07,5.526343850653382e-07,1.973726338827925e-06,2.103149381441846e-06,0.0008114536528758972,0.0009557944430326395,0.00035343423705600603,2.803187486856232e-05,3.301816453989864e-05,1.2209476502208789e-05
19,Tonga,0.0033361547730897,38.144566903508846,105.254,0.0005069100438665769,0.0007678918300927318,0.00022421383187723118,0.001133709528556461,0.00014250835603424902,7.106415477434709e-05,2.964307506850342e-05,3.1834512804228586e-05,0.0003916544254890283,3.67250145263687e-05,5.087083158177781e-05,2.5786935468648236e-08,3.90632959616705e-08,1.1405944079731671e-08,5.767274648985245e-08,7.249518578814311e-09,3.6150926490272023e-09,1.507967879375834e-09,1.6194481393518616e-09,1.9923786317310306e-08,1.868232028809246e-09,0.0012748018739593087,0.0013579233604336923,0.000703429538696725,6.485023143031874e-08,6.907869056958412e-08,3.578404559268876e-08
26,Viet Nam,0.007729394853574,40.275713602860655,96648.685,,0.0017667789283923525,0.0021535635868288943,0.0009954366964101049,0.0008112414345197569,0.0007259242863562861,0.0002543052363758261,5.486690667859159e-05,0.00065365371296092,0.0003136240650514717,0.04671175420635126,,8.252934304002424e-05,0.0001005967329356995,4.6498594290691115e-05,3.789451049129468e-05,3.3909196836695784e-05,1.1879043694975646e-05,2.5629294588331822e-06,3.053331157589937e-05,1.4649930239881063e-05,,0.003149000283238999,0.0028136156419428524,,0.00014709532722639062,0.00013142892229757973
28,Tuvalu,0.008084608456584,38.23529689790041,11.069,0.0023163178794978908,0.0006308849206699442,0.0001442142600107111,0.0033798455801999755,0.0002643928100197964,0.00036352387402960226,0.0,4.80714200035992e-05,0.0008412148721450455,9.61428400071984e-05,5.349813164142917e-06,1.2391867884077424e-08,3.3751164536593274e-09,7.715193466624317e-10,1.8081542377724085e-08,1.4144521355486442e-09,1.944784806763798e-09,0.0,2.571731155542982e-10,4.5003423968743654e-09,5.143462311085964e-10,0.002947202800167835,0.0035240598402106866,0.0016133458162052418,1.5766984337736752e-08,1.8853061724386517e-08,8.631098685849702e-09
35,Indonesia,0.0140107488937181,38.71434553621994,271857.97,,0.004867627225314445,0.00258588451077158,0.0011644829389077563,0.001322048176785651,0.0012121925805095995,0.0007503634910023716,0.00042813388042371833,0.0007273215061965722,0.0009526945838060083,0.1313930207501283,,0.0006395722450196303,0.0003397671771812456,0.0001530049309550772,0.0001737079035250663,0.00015927364488404938,9.859252574341332e-05,5.625380383434657e-05,9.556496975570079e-05,0.00012517741921855768,,0.0037503674496793364,0.0053927542187239205,,0.0004927721081363227,0.0007085702669611339
36,China,0.016066725408367,41.35557863672827,1424929.781,0.005603544972911484,5.96642090453572e-05,0.003319816833719946,0.002976030675213429,0.001847079967758729,0.000578327874148202,0.0011830559399335814,2.0891284921694637e-05,,0.00047831365071457485,0.6886898636166847,0.0038591046231643694,4.1090135990244417e-05,0.002286324202446964,0.0020495621598318066,0.0012720652510848694,0.00039828854477285243,0.000814758633923767,1.4387616163499181e-05,,0.0003294097628766191,0.005663209181956842,0.006295847508933375,,0.003900194759154614,0.00433588636227877,
42,Philippines,0.024249342416319,41.83819567329135,112190.977,,0.004924337638188767,0.004910276746847415,0.002612140797227403,0.002889324699424164,0.002011845740256652,0.0011016919851844602,0.0014079166369596165,0.0024632215840865545,0.0019285865881426476,0.05422357626277488,,0.0002670151974679813,0.000266252765654011,0.00014163961572756566,0.00015666951818714525,0.00010908947092574535,5.973767937673743e-05,7.63422751358093e-05,0.00013356468341683045,0.00010457486194151766,,0.007522417544074818,0.011802587234054094,,0.00040789238138157663,0.0006399784889837855
43,Samoa,0.0246004897655159,39.11981379417876,214.929,0.007211957995946323,0.001864398792822322,6.193816608955777e-05,0.007607794129085418,0.002605378618092467,0.0008303151726880122,0.00019044101385014113,0.00019841318104883994,0.0028932173458902,0.0011366353500017092,0.00010387839855055317,7.491666470327609e-07,1.9367076085796737e-07,6.434037502541439e-09,7.902854706316936e-07,2.7064255846529876e-07,8.62518104310567e-08,1.9782707537096377e-08,2.061084349867446e-08,3.0054278454975583e-07,1.1807185989412505e-07,0.009076356788768645,0.007669732295174976,0.00785440068157137,9.428374078907283e-07,7.96719508134235e-07,8.159025643760073e-07
47,Mongolia,0.0281268202333581,38.750457349709535,3294.335,0.004691508526182524,0.0012413427498605195,0.004827358223632581,0.0027096450732766995,0.0038558779139133055,0.0039061566053984515,0.002644403862439002,0.0004317965106662339,0.003415225820373018,0.00040350494761324526,0.0015922013506275865,7.469826211868653e-06,1.9764676029196813e-06,7.686126283630982e-06,4.3143005453925465e-06,6.139334022387846e-06,6.219387822878283e-06,4.210423401380186e-06,6.875069874790567e-07,5.437727163896126e-06,6.424611225747226e-07,0.005932851276043044,0.007537003296909281,0.014656965660403256,9.446293814788335e-06,1.2000426829023528e-05,2.333684052059622e-05
60,Kiribati,0.0801574049759755,40.47824088769756,126.463,0.017069721667504135,0.007184173313189918,0.00063052980087618,0.009069209437606394,0.008398765336438139,0.008998239235866174,0.004466283964833171,0.008432091560093528,0.010648030600649337,0.005260360058920999,6.112145832297458e-05,1.0433262814851303e-06,4.391071497471638e-07,3.8538900945646905e-08,5.54323306662987e-07,5.133447854755473e-07,5.49985504435149e-07,2.7298578921512036e-07,5.153817328657623e-07,6.508231585793464e-07,3.2152087810517994e-07,0.024253894980694052,0.009699739238482575,0.04620377075680135,1.482433431232294e-06,5.928622076086338e-07,2.8240418486761053e-06
64,Lao PDR,0.1083332502467847,46.95372170748005,7319.399,0.020071760007650388,0.003210029122750824,0.02774826920020729,0.01522450883694761,0.012722125528183283,0.009548998203285863,0.005802712678215694,0.003370895842200538,0.006680323270742703,0.0039536275566040046,0.0035375749502045803,7.100535540958211e-05,1.1355718614070499e-05,9.816158203418659e-05,5.3857841090754136e-05,4.5005472581859395e-05,3.3780296843492615e-05,2.052753101369037e-05,1.1924796691117396e-05,2.3632144261848117e-05,1.3986253806680869e-05,0.02328178913040121,0.0429727780371549,0.042078683079232085,8.236107402365261e-05,0.00015201942312494072,0.00014885649519868878
69,Cambodia,0.1703481255975618,45.81012796411021,16396.86,0.034017424650126526,0.0030491443002363724,0.035928794430225924,0.018020156097774586,0.020133770494125364,0.01700399588342565,0.011841516045861564,0.014565410882375429,0.012108562116902087,0.0036793506965110624,0.007924847545271337,0.00026958290423500787,2.4164003722906306e-05,0.0002847302183449344,0.00014280698981685526,0.00015955706167742587,0.00013475407503656968,9.384220936833718e-05,0.00011542866067706134,9.595850876889701e-05,2.9158293335438077e-05,0.0370665689503629,0.053948950528000514,0.07933260611920116,0.00029374690795791415,0.00042753720816178964,0.0006286988088637292
72,Myanmar,0.175846224535058,45.89385000522914,53423.198,0.029180930701538196,0.003342444268886828,0.04168734335834096,0.015071864221766422,0.020696357802262068,0.015356764099277023,0.007553223164304627,0.014799042283951942,0.01941661222584947,0.008741642408883076,0.0258202301861969,0.0007534583477611764,8.630268040719252e-05,0.0010763768013633901,0.00038915900354111443,0.0005343847224702988,0.00039651518395845747,0.00019502596075006,0.00038211467830690025,0.0005013413971075583,0.0002257112192027818,0.032523374970425026,0.056759207580107385,0.08656364198452819,0.000839761028168369,0.0014655358049045046,0.0022350931617960566
79,Timor-Leste,0.22151424007078,45.90616721447737,1299.995,0.058957753497857875,0.005928770884496297,0.026452631240048815,0.02482689188496503,0.02609272595374095,0.018047481395825505,0.010590705590653435,0.010862022521201099,0.02325585830658424,0.01649939879540409,0.0006283070163808809,3.7043570192758526e-05,3.7250883452437046e-06,1.6620373809858752e-05,1.559891036625308e-05,1.639424279323895e-05,1.1339359189000577e-05,6.654214631031774e-06,6.824684962157795e-06,1.4611818945986469e-05,1.0366688029218643e-05,0.06488652438235418,0.05127952312501384,0.10534819256340931,4.076865853800223e-05,3.221928417611183e-05,6.619100855063422e-05
89,Papua New Guinea,0.2632908996655484,46.49431077602524,9749.64,,0.012125640110365805,0.032489357108867314,0.0466508282839895,0.031256931495045326,0.0282219551795858,0.02495908090367915,0.03070101714759728,0.029275223412493154,0.027610866023942974,0.004712146753785739,,5.7137795683634376e-05,0.00015309461863313473,0.00021982554905981705,0.00014728724827768106,0.00013298599448497185,0.00011761085205774734,0.00014466769828997084,0.0001379491489695319,0.00013010645270393584,,0.0791401853928568,0.1720250741623437,,0.00037292016769295176,0.0008106073947838387
